0849=14,04,25,05,17,12,23,10,20,15,24,16,01,18,13
0850=23,20,02,14,18,13,03,07,24,10,19,21,08,05,22
0851=20,04,01,05,10,22,17,18,24,06,14,15,13,07,19
0852=25,04,21,05,23,01,11,20,02,12,16,18,24,03,08
0853=21,06,19,12,20,23,18,02,11,05,03,17,09,08,22
0854=14,10,18,17,15,01,13,08,21,05,03,02,09,22,20
0855=08,01,09,14,18,17,23,03,13,04,10,11,25,24,15
0856=13,22,03,07,09,12,20,02,25,08,23,19,15,11,16
0857=13,15,18,20,08,03,14,11,21,01,04,16,06,24,19
0858=04,22,23,20,05,03,09,11,12,25,06,19,01,17,08
0859=04,02,10,05,19,13,18,17,14,09,06,11,20,01,03
0860=19,25,07,16,14,03,06,15,04,24,10,13,22,05,09
0861=19,02,04,17,11,23,06,14,01,10,15,07,22,03,09
0862=20,03,14,19,23,01,04,13,17,15,18,02,10,24,05
0863=01,19,03,18,24,04,23,16,15,22,08,17,07,13,25
0864=15,03,18,17,23,13,10,19,08,16,22,12,06,24,21
0865=10,22,01,13,05,19,21,07,25,04,06,03,23,20,18
0866=24,14,05,10,23,20,09,13,02,11,18,07,01,03,08
0867=07,06,08,03,13,21,14,10,25,02,15,22,12,05,04
0868=08,03,21,12,16,10,19,09,14,01,22,24,02,17,13
0869=09,25,22,01,24,12,14,10,20,03,11,23,06,18,21
0870=07,13,18,12,14,17,01,08,23,10,05,06,04,16,02
0871=04,23,09,13,17,06,08,24,14,10,22,19,02,15,12
0872=07,02,05,22,12,01,23,18,04,17,06,13,10,14,09
0873=07,06,11,09,15,14,17,25,13,12,08,18,03,02,22
0874=16,23,08,01,07,20,04,10,05,21,19,02,25,09,06
0875=04,09,21,24,12,15,13,22,06,23,25,10,02,08,18
0876=06,14,09,21,20,16,18,13,07,05,24,25,03,12,23
0877=23,10,16,11,19,03,15,14,25,18,21,07,08,09,13
0878=22,19,07,25,06,02,23,03,13,10,14,01,05,16,12
0879=09,02,25,13,04,18,22,03,15,12,16,24,07,10,21
0880=08,14,02,05,19,22,25,06,18,10,21,24,07,16,23
0881=21,04,08,01,07,03,20,23,16,19,06,15,05,22,09
0882=10,02,12,19,07,17,22,25,14,13,18,24,11,08,01
0883=22,21,06,12,08,18,03,17,25,19,10,05,07,16,09
0884=17,10,12,21,25,19,09,08,13,04,15,07,18,20,01
0885=07,19,23,17,08,16,02,18,09,11,22,24,12,05,15
0886=15,21,12,13,01,08,23,16,20,04,03,10,11,17,07
0887=15,10,08,06,01,21,25,19,11,12,24,18,17,23,20
0888=13,20,12,22,06,11,01,18,17,19,14,24,16,03,21
0889=05,07,19,02,06,25,12,09,04,21,13,22,16,11,18
0890=03,07,01,11,23,06,17,19,24,04,02,18,08,05,16
0891=05,24,17,23,08,16,19,15,07,25,14,12,06,01,21
0892=06,24,13,03,14,02,19,10,16,20,17,21,22,01,05
0893=08,23,22,06,03,02,05,24,16,09,11,04,01,15,20
0894=21,02,18,15,22,06,09,13,12,19,24,25,14,05,01
0895=25,13,18,17,21,02,05,16,08,12,06,11,03,19,04
0896=08,13,15,01,02,07,12,20,18,04,17,19,03,06,23
0897=23,21,09,16,01,11,08,13,10,02,17,14,07,05,18
0898=14,01,24,20,10,11,04,18,12,08,09,21,06,13,25
0899=21,09,20,25,04,10,23,07,15,16,01,14,17,18,12
0900=02,11,07,20,06,25,15,01,13,08,22,10,24,18,12
0901=22,01,07,06,24,10,16,23,04,13,18,12,14,25,02
0902=24,02,11,04,08,17,05,25,09,01,06,03,20,21,23
0903=06,20,05,16,08,18,10,02,15,11,13,03,04,01,22
0904=10,17,16,18,20,22,13,24,07,19,06,09,01,12,05
0905=06,14,20,16,04,11,12,21,01,22,08,23,17,10,13
0906=05,03,07,10,08,12,22,06,24,01,17,21,18,02,09
0907=14,04,08,23,05,03,21,13,02,07,20,16,15,22,10
0908=01,15,04,10,12,23,17,13,25,02,18,06,24,09,07
0909=01,08,06,18,03,12,20,13,21,11,07,10,02,22,05
0910=05,11,17,08,06,24,25,20,16,18,03,19,04,13,09
0911=24,02,17,05,11,21,06,22,25,15,23,03,08,01,13
0912=17,14,20,23,15,22,16,04,18,07,21,02,10,03,19
0913=25,22,20,10,19,24,13,05,18,12,06,17,04,15,03
0914=05,04,22,12,24,03,01,11,23,18,17,15,06,10,20
0915=11,20,24,02,10,04,13,05,23,25,08,22,18,01,06
0916=06,24,17,05,19,04,13,18,03,23,07,01,02,14,11
0917=03,21,01,05,04,14,11,20,19,06,13,22,24,02,17
0918=01,23,08,09,04,22,21,03,02,13,06,16,17,14,15
0919=05,13,04,21,14,11,03,01,22,07,17,09,19,02,10
0920=19,02,05,04,01,03,23,10,06,16,20,15,13,12,22
0921=18,04,03,16,17,15,02,25,24,21,09,07,12,01,19
0922=23,02,17,21,08,12,04,09,05,20,06,22,16,24,15
0923=14,15,01,07,04,19,22,12,05,06,10,20,24,25,03
0924=16,08,17,02,20,07,06,12,18,01,10,19,14,24,09
0925=12,03,16,23,07,25,22,01,04,06,24,14,13,09,15
0926=14,01,11,19,15,05,13,24,09,12,07,06,10,08,21
0927=23,22,02,05,09,06,03,14,13,21,16,17,11,20,25
0928=11,14,01,09,19,04,12,24,06,08,10,25,17,15,23
0929=23,02,18,25,14,01,21,11,09,08,20,07,04,05,10
0930=09,20,24,02,11,14,15,16,05,25,06,12,22,23,03
0931=20,19,16,05,08,03,25,14,12,10,22,11,02,06,24
0932=16,18,04,08,12,13,20,14,01,25,21,05,23,15,22
0933=14,17,19,15,07,05,11,24,23,02,16,04,10,06,03
0934=22,24,21,08,20,03,23,04,14,25,11,09,02,10,19
0935=07,22,19,18,03,04,01,02,10,14,23,05,06,12,09
0936=07,04,01,08,18,25,02,15,03,13,06,17,20,19,23
0937=23,02,20,14,25,19,06,09,01,11,13,24,10,16,12
0938=19,06,07,17,20,15,11,25,13,16,18,03,04,10,02
0939=11,21,25,01,07,05,20,09,10,18,16,06,04,19,15
0940=25,14,18,24,04,17,03,02,09,20,19,16,13,07,06
0941=11,25,16,03,15,18,04,05,02,09,10,07,01,08,23
0942=13,18,05,01,21,06,04,24,11,22,12,03,07,19,20
0943=05,18,14,13,12,10,23,03,06,09,15,21,17,04,22
0944=16,09,21,08,10,12,11,24,19,01,14,13,25,17,18
0945=13,04,21,02,09,20,03,19,24,06,18,23,11,25,05
0946=01,22,10,24,14,20,21,16,07,19,25,18,09,08,17
0947=03,09,07,16,22,18,10,01,11,12,05,24,15,02,20
0948=18,02,05,16,21,06,11,09,13,01,19,24,22,08,17
0949=10,17,11,23,08,15,12,06,13,09,14,07,01,21,16
0950=25,12,20,05,21,17,09,08,04,14,13,02,18,07,19
0951=21,07,25,19,10,17,14,09,15,03,22,08,13,20,23
0952=12,03,18,17,06,04,08,11,14,23,19,21,25,22,01
0953=01,09,13,12,21,16,10,07,24,15,14,18,05,02,06
0954=11,14,25,23,06,20,13,08,24,03,16,18,12,10,05
0955=04,05,16,07,24,11,01,12,21,14,02,09,13,18,10
0956=05,06,16,13,02,12,17,22,08,04,21,11,18,03,19
0957=24,15,22,05,08,06,01,23,16,25,13,21,04,07,03
0958=19,14,24,04,06,20,05,01,09,17,21,16,12,13,22
0959=09,19,25,05,12,24,16,20,11,02,22,21,14,23,06
0960=16,14,01,06,07,02,24,17,10,04,20,21,12,18,03
0961=01,04,18,20,07,12,22,02,11,15,25,21,05,09,03
0962=15,01,06,25,14,13,23,21,22,04,17,20,08,09,11
0963=11,23,15,14,07,03,19,18,09,16,17,06,04,10,24
0964=02,23,04,09,15,01,20,03,10,19,11,07,18,17,21
0965=13,18,14,24,19,15,10,22,21,08,16,03,04,11,09
0966=04,11,06,21,07,05,12,03,10,17,02,08,25,19,22
0967=17,04,25,16,22,11,23,21,02,10,20,08,06,09,03
0968=11,07,09,20,19,05,03,04,02,18,14,16,21,13,25
0969=16,17,20,18,05,01,04,12,24,03,10,22,19,11,09
0970=15,18,06,09,01,17,08,12,19,20,03,21,10,23,24
0971=22,24,04,09,07,10,05,20,11,06,18,21,03,23,25
0972=22,01,13,15,08,23,25,20,21,11,03,06,16,14,24
0973=22,14,06,03,01,24,05,11,08,25,02,20,15,21,18
0974=01,21,12,22,06,04,14,10,09,07,19,08,17,15,24
0975=11,12,06,10,16,19,02,20,04,01,17,24,14,13,07
0976=19,13,25,14,06,02,10,01,23,21,24,07,03,11,04
0977=22,01,02,14,11,17,10,07,23,18,13,20,24,08,06
0978=13,18,04,11,15,03,16,07,14,05,09,25,12,08,06
0979=06,16,09,19,25,23,22,02,21,24,05,10,07,08,14
0980=12,22,09,24,20,11,07,10,21,02,06,08,17,13,01
0981=22,24,16,06,09,02,04,18,19,01,25,08,03,12,21
0982=14,05,23,03,04,21,09,07,01,13,17,18,06,24,20
0983=14,08,15,02,10,07,04,18,19,25,05,21,16,11,06
0984=25,15,13,04,02,09,24,12,23,10,22,08,11,20,21
0985=03,21,09,13,24,06,04,17,12,07,22,14,18,23,25
0986=02,14,07,13,01,11,22,21,23,20,15,05,16,24,18
0987=22,15,02,20,04,12,09,19,07,13,06,05,18,11,23
0988=15,03,20,09,13,07,17,11,01,24,25,05,12,16,19
0989=13,15,04,22,10,09,08,19,14,03,24,17,18,06,23
0990=07,08,13,19,20,06,24,22,10,11,12,16,15,05,01
0991=14,07,09,02,06,22,21,24,17,01,15,12,25,05,18
0992=05,17,08,24,20,15,11,13,09,03,19,01,07,04,10
0993=07,05,12,17,20,04,02,25,24,09,14,21,10,23,22
0994=25,23,12,18,08,15,05,11,16,09,03,22,13,07,14
0995=14,02,23,09,20,12,13,08,07,03,22,17,04,24,01
0996=20,18,21,09,24,02,17,04,16,06,03,13,25,07,23
0997=02,24,22,04,18,07,15,10,19,05,12,23,16,17,09
0998=19,01,05,03,22,02,14,12,09,20,11,17,21,23,04
0999=06,02,14,16,24,15,18,10,01,13,21,08,12,05,07
1000=13,16,11,14,04,18,22,03,08,17,20,12,15,19,02
1001=23,08,06,17,14,25,21,13,12,10,19,11,05,20,07
1002=22,18,17,08,12,04,24,21,15,20,14,03,13,16,10
1003=01,12,25,03,21,16,10,20,14,17,19,08,02,23,06
1004=12,21,10,03,06,22,15,18,25,19,14,20,02,01,24
1005=21,09,18,20,10,01,14,22,12,19,24,15,16,05,07
1006=04,07,06,05,15,22,13,03,16,23,01,24,20,14,09
1007=24,06,02,20,11,25,09,03,12,07,22,01,23,10,18
1008=19,12,13,07,06,18,03,16,10,08,22,17,09,01,21
1009=09,06,04,12,18,11,24,02,10,20,17,14,22,19,15
1010=11,04,21,08,14,10,01,02,15,19,13,23,06,16,22
1011=04,19,09,25,18,10,17,07,23,03,24,15,01,13,05
1012=16,17,01,25,07,15,12,24,18,09,11,21,14,02,22
1013=07,18,01,04,20,17,03,19,11,21,13,23,10,02,05
1014=13,24,14,10,25,09,02,08,01,18,12,23,17,22,20
1015=03,23,18,13,17,21,01,07,02,05,15,08,20,16,06
1016=15,03,19,20,25,02,21,23,01,12,06,14,05,11,16
1017=21,04,16,10,09,03,02,19,08,11,12,17,23,01,15
1018=11,17,02,19,18,07,05,10,08,16,14,22,12,24,04
1019=22,03,18,08,12,20,07,05,21,02,04,17,23,01,10
1020=07,12,20,21,18,09,05,02,15,24,03,19,11,16,13
1021=01,21,20,13,09,06,14,22,15,18,05,16,10,19,23
1022=25,09,10,21,03,22,18,05,16,07,08,04,24,01,14
1023=21,18,09,11,16,14,08,23,06,22,03,07,13,02,01
1024=07,02,23,04,14,13,20,17,10,09,12,22,11,21,01
1025=16,11,09,22,01,13,19,14,25,07,18,17,02,15,23
1026=01,06,07,12,19,11,20,16,24,18,14,23,05,15,21
1027=10,14,19,01,16,09,25,15,06,05,12,03,08,21,23
1028=04,25,05,11,24,17,20,07,10,19,06,09,08,23,16
1029=02,06,22,13,24,19,14,25,01,18,11,23,17,03,08
1030=19,08,15,16,02,23,11,04,20,03,01,17,09,18,10
1031=12,04,09,24,11,14,17,02,22,05,19,15,01,06,20
1032=23,04,02,06,03,10,20,11,08,17,16,13,18,14,01
1033=13,04,18,17,07,14,12,23,16,06,21,24,22,08,03
1034=08,02,23,03,13,17,12,06,21,10,20,18,14,19,04
1035=15,13,21,19,25,20,07,06,12,14,09,18,23,04,22
1036=14,12,07,22,18,21,04,09,11,05,19,24,10,17,20
1037=11,20,09,25,17,18,01,12,24,05,15,21,06,10,23
1038=08,10,24,19,06,07,20,18,16,09,17,02,13,21,25
1039=21,01,15,18,09,02,19,14,22,20,03,12,24,08,13
1040=10,12,04,23,25,09,02,01,06,16,20,22,13,21,08
1041=25,20,12,21,19,15,24,05,10,23,03,07,13,01,17
1042=07,01,15,10,21,14,16,24,06,11,22,09,03,08,19
1043=06,25,07,17,14,12,18,11,01,02,09,19,08,24,10
1044=17,10,20,24,11,06,12,23,05,02,08,15,04,07,25
1045=24,23,20,06,09,17,03,25,16,02,11,05,22,21,15
1046=13,14,21,03,07,12,18,04,11,25,20,05,22,08,23
1047=15,21,20,11,17,24,08,22,12,07,09,10,16,04,25
1048=15,16,01,20,09,17,10,02,21,25,18,07,03,06,05
1049=18,17,20,09,12,22,25,21,04,23,14,02,05,19,16
1050=24,01,07,15,21,22,25,17,19,04,06,13,10,12,16
1051=03,08,04,07,14,13,16,23,20,10,25,02,18,21,11
1052=18,08,03,01,05,11,24,21,10,23,06,16,20,17,04
1053=14,12,24,17,22,13,02,06,04,01,03,15,18,11,23
1054=20,15,09,05,03,24,17,12,06,16,04,02,25,18,13
1055=12,07,01,24,10,02,08,09,25,22,14,18,13,03,23
1056=22,15,18,04,06,21,10,23,09,14,02,08,05,11,19
1057=19,25,13,07,20,11,09,06,23,04,21,16,14,01,08
1058=22,09,24,17,06,12,25,18,13,04,21,20,07,05,16
1059=21,24,08,19,03,20,07,15,16,11,02,01,22,05,14
1060=17,07,20,13,04,14,16,08,02,15,01,05,22,23,21
1061=24,12,15,02,14,23,16,21,05,22,03,07,19,09,08
1062=08,07,13,04,09,16,23,17,03,19,15,11,05,25,20
1063=14,24,06,10,16,25,15,07,13,02,22,05,21,12,20
1064=15,25,09,07,11,10,14,02,24,08,16,18,19,21,03
1065=12,20,14,21,05,15,04,02,19,24,06,25,17,22,03
1066=10,24,06,16,21,05,04,22,14,11,17,19,02,18,23
1067=21,15,01,03,05,14,02,11,17,04,10,25,07,13,22
1068=24,20,18,10,14,17,11,13,21,15,16,06,02,22,07
1069=22,23,17,15,01,11,16,04,08,12,03,10,13,25,24
1070=09,22,18,23,04,20,25,11,13,19,12,10,21,16,24
1071=11,06,14,16,03,02,13,17,21,04,22,24,05,10,12
1072=02,04,07,22,23,25,14,17,20,03,13,01,05,15,09
1073=13,20,17,16,23,05,03,06,01,19,22,04,07,24,21
1074=09,10,08,25,13,11,17,22,23,24,21,01,04,07,20
1075=21,15,16,24,06,17,01,18,22,12,02,23,25,09,10
1076=18,15,12,11,20,13,17,09,16,25,04,14,21,10,22
1077=20,19,12,13,02,05,08,24,07,15,06,21,14,10,01
1078=23,13,06,24,11,25,02,10,21,07,18,17,05,04,09
1079=15,24,06,11,22,05,13,20,16,19,08,17,07,21,14
1080=05,14,03,17,12,21,02,16,10,06,23,22,15,25,11
1081=21,10,05,16,13,12,14,01,15,22,18,19,06,07,23
1082=24,10,09,19,11,07,23,16,03,18,17,21,13,22,15
1083=01,18,20,11,16,24,17,04,06,23,02,13,03,22,21
1084=07,04,24,25,17,18,01,06,21,13,09,05,03,02,10
1085=25,19,21,07,09,14,06,10,18,23,08,03,24,16,22
1086=19,07,24,21,12,15,05,17,02,13,18,04,10,22,23
1087=06,17,19,02,24,18,16,20,12,03,23,04,09,13,21
1088=06,19,12,22,07,03,01,02,18,10,05,13,09,20,23
1089=15,08,04,16,24,03,23,06,02,13,22,14,12,21,19
1090=11,22,15,09,05,21,14,20,24,18,13,03,10,08,17
1091=05,07,06,25,16,04,23,24,13,20,14,10,09,02,12
1092=25,04,24,05,20,09,14,22,08,11,13,12,15,18,19
1093=01,10,05,11,06,18,04,09,25,22,23,24,21,02,13
1094=22,05,16,10,03,02,09,08,14,01,04,06,12,19,25
1095=16,02,24,09,15,21,22,05,18,25,06,17,03,23,07
1096=25,12,08,04,22,20,13,23,02,07,10,14,21,15,01
1097=10,04,16,09,24,12,15,23,18,25,20,19,14,05,06
1098=11,14,12,07,25,24,23,16,03,10,15,04,18,08,05
1099=08,22,14,07,11,16,06,03,24,25,23,21,02,12,13
1100=24,16,07,11,14,18,06,10,23,20,05,19,09,15,12
1101=01,10,03,25,24,23,11,18,17,19,06,02,09,15,13
1102=03,20,18,06,08,02,19,15,23,24,21,14,22,12,05
1103=10,07,12,14,18,04,25,05,16,02,21,09,20,11,22
1104=15,09,14,02,21,06,19,18,11,08,23,22,13,16,05
1105=11,09,13,25,24,17,18,15,01,06,04,20,23,07,02
1106=11,10,15,24,19,03,12,14,23,02,13,16,04,21,09
1107=01,19,16,10,04,18,20,11,24,12,08,21,14,09,02
1108=12,17,25,22,21,08,14,02,01,05,07,13,24,09,04
1109=04,09,08,01,06,11,17,20,07,18,19,21,25,05,10
1110=25,01,15,10,09,02,03,04,06,20,24,22,19,17,18
1111=15,09,02,13,23,14,22,06,25,03,24,16,11,12,04
1112=17,16,20,07,02,22,15,08,12,01,24,06,03,18,13
1113=07,22,24,01,15,20,19,17,09,25,14,12,06,13,03
1114=20,05,08,18,12,06,22,04,11,10,19,01,15,02,03
1115=08,23,03,22,17,11,20,18,07,24,09,10,02,12,25
1116=01,06,09,05,25,22,12,21,02,04,15,18,03,17,24
1117=08,19,11,16,12,13,15,21,01,03,05,23,07,14,02
1118=24,11,05,14,01,13,08,15,25,10,02,21,23,06,20
1119=18,05,15,12,03,17,07,10,01,20,14,06,23,02,08
1120=05,09,10,13,08,24,19,04,02,18,17,14,16,12,06
1121=01,17,22,23,04,09,08,25,20,06,02,12,05,18,11
1122=16,03,21,07,11,12,13,02,19,24,10,25,14,20,23
1123=13,06,04,08,11,24,22,10,16,15,19,23,07,02,17
1124=06,22,13,12,24,03,15,01,05,19,04,25,21,10,08
1125=22,04,12,03,13,18,01,25,16,11,06,17,21,15,09
1126=16,13,25,07,03,12,22,24,17,19,08,05,18,23,06
1127=22,03,06,13,15,16,09,24,17,01,14,08,11,23,04
1128=03,07,10,01,11,02,24,16,14,04,25,06,17,20,12
1129=21,03,22,18,17,05,13,19,07,02,08,04,16,23,12
1130=02,05,01,12,08,22,15,13,25,14,20,17,10,11,24
1131=02,03,25,06,14,15,04,21,20,12,24,22,17,16,19
1132=17,22,01,23,12,07,09,08,14,11,21,06,02,13,24
1133=06,08,16,04,13,18,12,09,02,24,10,14,25,07,05
1134=10,02,17,13,14,23,11,04,20,01,25,18,08,12,15
1135=16,09,04,18,15,17,03,10,08,05,23,24,12,25,19
1136=06,22,10,01,19,11,24,07,09,17,05,15,02,18,21
1137=23,21,15,08,09,02,05,19,11,04,20,12,07,10,25
1138=13,01,21,07,20,22,11,06,05,03,16,02,18,15,10
1139=18,22,17,16,02,01,19,15,11,06,03,25,14,21,13
1140=24,21,03,20,15,04,10,19,07,08,23,05,06,18,25
1141=18,09,17,11,05,16,10,24,22,06,12,25,13,15,23
1142=24,22,10,20,09,23,16,15,12,07,08,13,19,04,02
1143=01,03,04,10,11,18,12,23,13,14,17,06,16,24,25
1144=04,24,25,07,06,18,02,08,23,17,10,19,03,14,13
1145=13,17,14,15,06,05,09,11,03,23,08,16,18,04,24
1146=24,17,02,07,13,21,04,03,11,22,25,15,19,05,18
1147=12,14,22,11,01,20,18,08,06,15,19,09,16,07,25
1148=05,17,03,24,06,14,19,01,13,16,10,04,18,09,20
1149=21,19,08,02,01,23,18,06,12,07,15,22,10,03,17
1150=12,11,20,13,09,18,07,17,23,22,05,08,24,15,14
1151=11,03,24,07,15,21,12,25,09,22,16,01,14,10,20
1152=10,19,03,18,04,20,22,08,09,16,07,05,25,12,21
1153=03,09,18,06,25,12,02,01,05,24,19,20,13,15,08
1154=03,15,04,25,17,01,11,21,13,16,10,05,24,19,23
1155=22,24,13,12,04,19,18,08,09,03,16,02,25,15,01
1156=03,01,22,15,13,25,21,12,11,24,17,04,14,06,07
1157=02,06,11,08,16,05,18,22,04,21,07,24,13,15,12
1158=03,02,13,15,19,25,16,10,22,20,07,05,17,24,14
1159=15,08,04,24,16,02,22,01,14,06,17,23,09,25,03
1160=07,17,06,04,22,18,10,16,11,05,25,15,08,02,21
1161=02,01,25,22,11,05,19,17,04,18,06,15,08,24,10
1162=19,21,03,13,25,11,15,20,01,18,23,09,07,04,24
1163=24,11,07,13,21,14,12,16,06,09,17,23,19,02,20
1164=04,05,15,20,08,17,10,03,23,21,11,24,13,22,25
1165=18,09,12,21,22,25,03,08,10,19,02,05,15,17,01
1166=19,02,17,14,10,20,21,06,15,12,05,18,24,09,04
1167=23,07,05,02,16,18,04,12,11,15,09,14,08,21,01
1168=16,25,24,04,08,11,19,13,23,01,05,09,07,10,03
1169=22,21,04,15,08,18,09,17,25,12,16,03,24,02,07
1170=10,01,18,04,08,15,13,22,20,02,21,07,16,25,19
1171=17,14,21,08,12,16,18,23,01,13,22,20,11,07,15
1172=24,11,08,20,10,12,25,09,13,23,19,16,06,14,02
1173=21,16,11,09,04,08,22,20,01,02,18,05,19,14,07
1174=05,15,03,11,06,10,01,13,02,23,18,19,09,08,17
1175=08,19,24,15,12,23,21,01,03,25,10,04,14,20,13
1176=05,07,16,19,25,15,12,23,02,20,13,11,03,10,18
1177=09,17,02,10,16,03,11,25,22,12,23,20,08,06,05
1178=20,04,16,19,01,17,11,07,09,18,24,08,23,12,21
1179=09,07,15,05,19,08,20,21,06,01,02,25,03,13,18
1180=09,10,22,11,07,23,02,13,19,06,20,01,14,15,08
1181=23,21,24,09,11,14,20,05,04,08,03,13,07,22,06
1182=21,08,16,06,18,10,20,13,22,07,12,24,25,03,19
1183=16,22,04,20,01,11,14,25,15,13,19,03,18,24,09
1184=06,21,19,25,16,18,04,02,11,14,20,17,12,07,10
1185=25,13,03,24,21,05,09,14,16,06,19,18,22,07,23
1186=14,04,05,24,20,22,06,09,15,23,02,16,11,01,18
1187=22,23,11,16,21,08,12,02,04,19,10,25,07,14,01
1188=02,06,23,05,10,18,24,01,14,08,13,22,20,12,04
1189=12,19,05,25,18,13,04,20,09,08,21,17,14,03,15
1190=23,09,21,17,10,25,14,02,03,04,15,16,22,11,06
1191=18,07,01,24,17,22,10,14,03,02,16,05,25,12,13
1192=15,20,05,16,19,09,21,02,06,12,01,03,13,04,11
1193=01,09,23,25,18,07,04,15,08,14,10,20,19,22,13
1194=23,12,10,02,18,09,08,16,22,19,25,24,15,17,04
1195=10,05,12,11,17,01,22,20,15,06,19,14,25,18,09
1196=12,04,17,09,20,08,23,16,11,01,06,02,07,19,18
1197=17,14,08,13,05,18,04,07,01,24,25,06,20,16,11
1198=23,06,03,01,15,11,07,21,10,04,25,17,09,20,22
1199=04,25,02,21,06,01,10,24,22,14,15,05,16,03,19
1200=16,06,10,14,08,22,07,05,11,12,24,25,04,15,03
1201=22,16,19,09,10,25,14,20,11,21,24,18,23,06,05
1202=10,04,17,02,03,18,23,16,08,25,24,14,13,20,19
1203=02,23,06,01,17,24,12,11,05,25,14,03,13,22,15
1204=09,22,15,23,01,05,20,12,02,21,19,08,13,07,16
1205=18,11,20,25,03,08,01,17,21,24,22,12,09,14,06
1206=11,07,01,21,23,25,15,05,03,24,14,22,18,13,10
1207=21,03,13,09,15,12,01,11,19,18,14,24,10,04,07
1208=20,14,19,15,25,05,24,22,10,03,01,11,04,18,02
1209=09,04,05,19,03,14,15,18,20,07,10,24,08,16,11
1210=13,22,25,19,21,11,15,20,01,02,16,08,10,18,04
1211=17,02,07,23,03,16,10,11,20,24,12,15,05,01,13
1212=09,02,17,01,06,07,18,24,03,20,10,08,05,16,15
1213=25,17,10,20,07,05,18,09,14,24,08,03,02,06,23
1214=23,19,20,13,04,21,05,02,07,09,18,01,14,03,08
1215=14,21,15,18,20,03,09,24,13,22,12,17,07,11,16
1216=18,15,02,17,10,24,14,20,01,21,22,12,03,23,07
1217=12,10,11,13,17,01,09,19,25,03,08,20,07,06,24
1218=11,02,21,05,13,18,03,07,09,14,23,10,20,04,01
1219=05,23,06,08,25,22,10,09,02,14,03,16,04,19,20
1220=23,03,20,18,07,14,04,06,13,17,25,19,05,02,09
1221=10,22,03,24,18,19,15,02,12,06,09,23,14,04,21
1222=09,04,13,15,02,20,08,05,22,24,03,11,10,01,17
1223=22,18,21,14,20,06,08,17,23,07,10,02,16,09,13
1224=19,08,02,12,01,15,18,04,14,05,16,06,17,11,09
1225=24,20,02,05,15,07,03,23,17,25,18,14,13,11,21
1226=08,23,24,10,07,15,22,14,01,11,19,21,05,17,03
1227=25,10,11,21,14,01,19,07,09,13,12,08,02,17,22
1228=07,09,04,12,03,10,01,02,17,23,06,22,24,13,20
1229=14,17,20,07,03,25,19,05,08,22,02,06,01,24,13
1230=19,17,08,11,21,07,12,05,06,18,01,10,13,02,03
1231=22,07,12,01,13,25,03,20,05,04,15,08,16,21,18
1232=15,25,05,24,13,23,03,10,06,19,09,16,14,21,02
1233=16,05,01,09,04,15,18,25,17,23,22,19,14,10,13
1234=10,18,01,19,24,02,17,05,25,14,09,16,20,21,08
1235=13,12,06,04,10,24,11,02,18,20,17,15,03,01,09
1236=02,09,25,23,06,05,01,03,11,17,19,12,10,07,13
1237=22,12,24,03,14,25,21,08,06,10,05,09,07,18,13
1238=17,14,05,15,18,11,02,09,13,16,03,21,25,08,07
1239=14,24,16,12,09,15,10,18,08,11,20,06,22,13,05
1240=18,22,13,24,16,01,20,05,06,04,09,19,12,02,03
1241=01,10,25,09,15,04,17,08,11,05,12,20,24,22,13
1242=24,14,20,01,07,15,16,05,04,25,02,19,23,11,21
1243=04,25,17,14,05,01,08,02,16,15,13,12,22,24,06
1244=16,19,10,07,17,03,12,13,01,23,11,21,05,09,25
1245=21,06,25,16,05,09,18,19,03,11,08,15,17,04,02
1246=19,24,08,18,13,10,17,22,07,01,12,16,09,04,25
1247=11,24,19,15,25,20,03,09,08,16,07,02,17,18,23
1248=22,19,17,24,15,20,01,05,25,13,12,10,16,11,03
1249=18,14,05,19,09,25,12,03,13,22,24,04,15,06,20
1250=25,24,10,15,05,09,19,03,17,02,07,18,14,20,04
1251=25,21,10,06,14,08,16,15,09,17,20,02,23,07,19
1252=10,21,12,03,09,24,23,04,01,15,05,11,20,08,06
1253=16,20,01,18,15,07,03,23,11,02,06,25,24,05,22
1254=17,14,15,22,16,08,09,21,11,23,02,20,12,18,03
1255=14,13,02,06,04,25,16,01,09,21,20,07,23,18,10
1256=13,11,06,18,19,23,01,15,12,22,08,10,02,14,16
1257=01,10,13,19,08,02,22,06,20,14,12,05,11,25,16
1258=06,02,10,21,04,20,09,13,12,08,03,05,23,25,14
1259=18,20,23,13,02,17,09,05,10,14,08,22,19,16,25
1260=06,15,04,24,02,22,07,18,14,11,20,03,01,05,17
1261=05,17,12,25,20,04,18,10,21,16,19,15,07,01,22
1262=22,04,12,11,23,01,21,06,24,16,13,03,17,20,08
1263=09,08,20,22,11,16,12,05,23,13,04,03,25,18,10
1264=23,04,11,12,22,25,05,14,08,01,21,17,24,10,18
1265=25,13,23,04,16,22,01,11,03,14,19,15,07,02,24
1266=20,15,23,08,03,11,06,14,13,02,01,05,24,09,10
1267=18,07,05,03,17,12,09,06,15,02,16,22,25,13,11
1268=18,01,11,07,21,24,13,15,03,02,08,22,17,12,06
1269=11,14,22,07,13,05,17,18,21,23,08,04,16,20,01
1270=05,03,23,08,25,02,10,01,13,11,06,04,21,09,20
1271=08,25,02,06,14,13,24,04,17,12,01,23,09,11,18
1272=21,15,04,14,09,25,20,18,23,10,17,01,24,19,07
